node,task_id,mean_est
x3005c0s7b0n0,24,1.8
x3005c0s7b0n0,25,36.64736842105263
x3005c0s7b0n0,27,32.40631808278867
x3005c0s7b0n0,32,4.525000000000002
x3005c0s7b0n0,33,1.65
x3005c0s7b0n0,34,11.5
x3005c0s7b0n0,37,1.4259259259259276
x3005c0s7b0n0,39,43.875
x3005c0s7b0n0,43,3.2990740740740736
x3005c0s7b0n0,45,9.561274509803924
x3005c0s7b0n0,49,0.5259259259259292
x3005c0s7b1n0,0,38.778571428571425
x3005c0s7b1n0,1,1.2481481481481478
x3005c0s7b1n0,4,1.2481481481481478
x3005c0s7b1n0,6,2.518518518518521
x3005c0s7b1n0,13,28.081481481481482
x3005c0s7b1n0,15,39.142857142857146
x3005c0s7b1n0,20,35.528571428571425
x3005c0s7b1n0,24,3.2
x3005c0s7b1n0,25,41.242105263157896
x3005c0s7b1n0,27,27.863957475994514
x3005c0s7b1n0,28,5.549999999999997
x3005c0s7b1n0,32,3.2666666666666657
x3005c0s7b1n0,33,1.7
x3005c0s7b1n0,34,26.5
x3005c0s7b1n0,37,2.951851851851854
x3005c0s7b1n0,39,43.88333333333333
x3005c0s7b1n0,43,1.768518518518518
x3005c0s7b1n0,44,41.7235294117647
x3005c0s7b1n0,46,43.7
x3005c0s7b1n0,49,0.0
x3006c0s13b0n0,1,0.0
x3006c0s13b0n0,3,22.02
x3006c0s13b0n0,9,25.400000000000002
x3006c0s13b0n0,10,20.7
x3006c0s13b0n0,12,37.699999999999996
x3006c0s13b0n0,15,35.94285714285714
x3006c0s13b0n0,20,35.4
x3006c0s13b0n0,24,5.9
x3006c0s13b0n0,32,0.0
x3006c0s13b0n0,34,36.3
x3006c0s13b0n0,35,48.59506172839506
x3006c0s13b0n0,44,42.48823529411765
x3006c0s13b0n0,46,47.0
x3006c0s13b0n0,48,48.56
