node,task_id,mean_est
x3004c0s31b0n0,3,4.0
x3004c0s31b0n0,4,4.0
x3004c0s31b0n0,5,4.944444444444445
x3004c0s31b0n0,8,5.0
x3004c0s31b0n0,11,4.5
x3004c0s31b0n0,12,
x3004c0s31b0n0,13,4.0
x3004c0s31b0n0,16,4.0
x3004c0s31b0n0,18,
x3004c0s31b0n0,21,4.0
x3004c0s31b0n0,22,4.75
x3004c0s31b0n0,25,4.5
x3004c0s31b0n0,31,4.0
x3004c0s31b0n0,32,4.0
x3004c0s31b0n0,34,4.0
x3004c0s31b0n0,36,4.0
x3004c0s31b0n0,39,4.0
x3004c0s31b0n0,43,4.0
x3004c0s31b0n0,44,4.0
x3004c0s31b0n0,45,4.0
x3004c0s31b0n0,46,4.5
x3004c0s31b0n0,48,4.0
x3004c0s37b0n0,1,1.0
x3004c0s37b0n0,2,0.0
x3004c0s37b0n0,5,0.0
x3004c0s37b0n0,8,4.0
x3004c0s37b0n0,12,3.6666666666666665
x3004c0s37b0n0,22,1.0
x3004c0s37b0n0,23,0.0
x3004c0s37b0n0,30,4.9879518072289155
x3004c0s37b0n0,34,0.0
x3004c0s37b0n0,44,4.0
x3004c0s37b0n0,45,0.0
x3004c0s37b0n0,46,4.0
x3004c0s37b0n0,47,4.0
x3004c0s37b1n0,1,0.9166666666666666
x3004c0s37b1n0,3,4.0
x3004c0s37b1n0,7,4.0
x3004c0s37b1n0,8,4.0
x3004c0s37b1n0,11,3.5
x3004c0s37b1n0,12,
x3004c0s37b1n0,15,
x3004c0s37b1n0,16,4.0
x3004c0s37b1n0,17,4.0
x3004c0s37b1n0,21,4.0
x3004c0s37b1n0,22,0.5
x3004c0s37b1n0,24,
x3004c0s37b1n0,25,3.75
x3004c0s37b1n0,31,4.0
x3004c0s37b1n0,33,4.0
x3004c0s37b1n0,34,0.0
x3004c0s37b1n0,35,3.5
x3004c0s37b1n0,37,0.0
x3004c0s37b1n0,38,
x3004c0s37b1n0,39,4.0
x3004c0s37b1n0,43,4.0
x3004c0s37b1n0,44,4.0
x3004c0s37b1n0,47,4.0
x3004c0s37b1n0,48,4.0
x3005c0s19b0n0,0,
x3005c0s19b0n0,1,0.0
x3005c0s19b0n0,3,5.0
x3005c0s19b0n0,6,
x3005c0s19b0n0,7,5.0
x3005c0s19b0n0,8,
x3005c0s19b0n0,10,
x3005c0s19b0n0,11,4.5
x3005c0s19b0n0,13,0.0
x3005c0s19b0n0,15,
x3005c0s19b0n0,16,5.0
x3005c0s19b0n0,17,5.0
x3005c0s19b0n0,20,0.0
x3005c0s19b0n0,22,0.0
x3005c0s19b0n0,25,5.0
x3005c0s19b0n0,27,0.0
x3005c0s19b0n0,29,5.0
x3005c0s19b0n0,31,4.0
x3005c0s19b0n0,33,5.0
x3005c0s19b0n0,34,0.0
x3005c0s19b0n0,35,5.0
x3005c0s19b0n0,38,
x3005c0s19b0n0,39,5.0
x3005c0s19b0n0,42,
x3005c0s19b0n0,43,5.0
x3005c0s19b0n0,44,5.0
x3005c0s19b0n0,47,5.0
x3005c0s19b0n0,48,5.0
x3005c0s19b1n0,7,7.0
x3005c0s19b1n0,8,8.0
x3005c0s19b1n0,11,7.5
x3005c0s19b1n0,16,7.928571428571429
x3005c0s19b1n0,21,7.0
x3005c0s19b1n0,28,8.0
x3005c0s19b1n0,31,7.0
x3005c0s19b1n0,33,7.916666666666667
x3005c0s19b1n0,40,7.0
x3005c0s19b1n0,43,7.0
x3005c0s19b1n0,48,7.0
x3005c0s19b1n0,49,7.913043478260869
