node,task_id,mean_est
x3002c0s25b1n0,35,5.2
x3002c0s25b1n0,37,11.155555555555551
x3002c0s25b1n0,38,40.11666666666666
x3002c0s25b1n0,39,40.08181818181818
x3002c0s25b1n0,44,0.0
x3002c0s25b1n0,45,30.45
x3002c0s25b1n0,48,0.011111111111113244
x3002c0s31b0n0,3,5.0
x3002c0s31b0n0,4,48.6
x3002c0s31b0n0,8,6.800000000000001
x3002c0s31b0n0,14,39.85
x3002c0s31b0n0,15,25.65
x3002c0s31b0n0,22,26.05
x3002c0s31b0n0,23,3.0
x3002c0s31b0n0,24,48.63000000000001
x3002c0s31b0n0,27,41.69411764705882
x3002c0s31b0n0,29,32.9
x3002c0s31b0n0,35,4.8
x3002c0s31b0n0,38,41.03333333333334
x3002c0s31b0n0,39,40.054545454545455
x3002c0s31b0n0,41,46.423809523809524
x3002c0s31b0n0,47,44.91739130434783
x3004c0s31b0n0,3,2.4
x3004c0s31b0n0,11,1.6
x3004c0s31b0n0,13,43.77916666666667
x3004c0s31b0n0,14,42.0
x3004c0s31b0n0,15,22.8
x3004c0s31b0n0,17,34.53333333333333
x3004c0s31b0n0,20,2.56666666666667
x3004c0s31b0n0,22,25.55
x3004c0s31b0n0,23,0.0
x3004c0s31b0n0,24,48.54
x3004c0s31b0n0,27,37.99411764705882
x3004c0s31b0n0,28,6.7
x3004c0s31b0n0,29,32.6
x3004c0s31b0n0,35,4.45
x3004c0s31b0n0,37,14.6
x3004c0s31b0n0,39,40.03636363636364
x3004c0s31b0n0,40,25.7
x3004c0s31b0n0,45,30.349999999999998
x3004c0s31b0n0,46,0.10000000000000142
x3004c0s37b1n0,3,3.6
x3004c0s37b1n0,8,17.8
x3004c0s37b1n0,14,42.2
x3004c0s37b1n0,22,34.0
x3004c0s37b1n0,24,48.56
x3004c0s37b1n0,27,40.647058823529406
x3004c0s37b1n0,29,19.1
x3004c0s37b1n0,35,4.35
x3004c0s37b1n0,39,40.1
x3004c0s37b1n0,40,1.5500000000000003
x3004c0s37b1n0,41,48.228571428571435
x3004c0s37b1n0,47,46.300000000000004
x3005c0s1b1n0,2,
x3005c0s1b1n0,3,
x3005c0s1b1n0,5,
x3005c0s1b1n0,6,1.8
x3005c0s1b1n0,7,23.5
x3005c0s1b1n0,8,17.666666666666668
x3005c0s1b1n0,9,
x3005c0s1b1n0,11,1.5999999999999999
x3005c0s1b1n0,14,38.45
x3005c0s1b1n0,17,10.753333333333334
x3005c0s1b1n0,18,
x3005c0s1b1n0,24,
x3005c0s1b1n0,25,10.433333333333334
x3005c0s1b1n0,26,
x3005c0s1b1n0,27,40.38823529411765
x3005c0s1b1n0,29,31.6
x3005c0s1b1n0,31,11.600000000000001
x3005c0s1b1n0,32,45.306666666666665
x3005c0s1b1n0,34,4.033333333333333
x3005c0s1b1n0,35,4.1
x3005c0s1b1n0,37,0.5333333333333312
x3005c0s1b1n0,38,38.44166666666667
x3005c0s1b1n0,39,12.145454545454545
x3005c0s1b1n0,42,1.3666666666666665
x3005c0s1b1n0,45,28.325
x3005c0s1b1n0,48,9.6
x3005c0s1b1n0,49,
x3005c0s25b0n0,8,17.633333333333333
x3005c0s25b0n0,10,42.233333333333334
x3005c0s25b0n0,11,1.85
x3005c0s25b0n0,14,37.2
x3005c0s25b0n0,24,48.540000000000006
x3005c0s25b0n0,27,42.952941176470574
x3005c0s25b0n0,28,48.6
x3005c0s25b0n0,29,12.4
x3005c0s25b0n0,32,44.393333333333324
x3005c0s25b0n0,33,1.7200000000000004
x3005c0s25b0n0,35,5.05
x3005c0s25b0n0,38,41.46666666666666
x3005c0s25b0n0,39,40.11818181818182
x3005c0s25b0n0,43,19.4175
x3005c0s25b0n0,45,8.05
